Publisher_Name,Series_Name,Full_Title,Release_Date,Year,In_Collection,In Wish List,Marked Read,My Rating,Media Format,Notes,Tags,PicURL,Listing_Title,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #77,1993-02-01,1993,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7153.jpg,Marvel Comics - Silver Surfer #77 - 1993-02-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #78,1993-03-01,1993,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7154.jpg,Marvel Comics - Silver Surfer #78 - 1993-03-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #79,1993-04-01,1993,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7155.jpg,Marvel Comics - Silver Surfer #79 - 1993-04-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #80,1993-05-01,1993,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7156.jpg,Marvel Comics - Silver Surfer #80 - 1993-05-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #83,1993-08-01,1993,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7157.jpg,Marvel Comics - Silver Surfer #83 - 1993-08-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #85,1993-10-01,1993,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7158.jpg,Marvel Comics - Silver Surfer #85 - 1993-10-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #96,1994-09-01,1994,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7159.jpg,Marvel Comics - Silver Surfer #96 - 1994-09-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #97,1994-10-01,1994,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7160.jpg,Marvel Comics - Silver Surfer #97 - 1994-10-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #98,1994-11-01,1994,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7161.jpg,Marvel Comics - Silver Surfer #98 - 1994-11-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #99,1994-12-01,1994,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7162.jpg,Marvel Comics - Silver Surfer #99 - 1994-12-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #101,1995-02-01,1995,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7163.jpg,Marvel Comics - Silver Surfer #101 - 1995-02-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #102,1995-03-01,1995,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7164.jpg,Marvel Comics - Silver Surfer #102 - 1995-03-01,,,,,,,,,
Marvel Comics,Silver Surfer (Vol. 3) (1987 - 1998),Silver Surfer #115,1996-04-01,1996,0,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7165.jpg,Marvel Comics - Silver Surfer #115 - 1996-04-01,,,,,,,,,
Marvel Comics,Skaar: Son of Hulk (2008 - 2009),Skaar: Son of Hulk #5,2008-11-26,2008,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7166.jpg,Marvel Comics - Skaar: Son of Hulk #5 - 2008-11-26,,,,,,,,,
Vertigo Comics,Strange Adventures (Vol. 4) (2011),Strange Adventures #1,2011-05-25,2011,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7167.jpg,Vertigo Comics - Strange Adventures #1 - 2011-05-25,,,,,,,,,
DC Comics,Super DC Giant (Vol. 1) (1970 - 1976),Super DC Giant #S-26,1971-08-01,1971,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7168.jpg,DC Comics - Super DC Giant #S-26 - 1971-08-01,,,,,,,,,
Marvel Comics,Thor (Vol. 3) (2007 - 2011),Thor #4,2007-11-14,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7169.jpg,Marvel Comics - Thor #4 - 2007-11-14,,,,,,,,,
Marvel Comics,Thor (Vol. 3) (2007 - 2011),Thor #611,2010-06-30,2010,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7170.jpg,Marvel Comics - Thor #611 - 2010-06-30,,,,,,,,,
Marvel Comics,Thor (Vol. 3) (2007 - 2011),Thor #615,2010-09-22,2010,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7171.jpg,Marvel Comics - Thor #615 - 2010-09-22,,,,,,,,,
Marvel Comics,Thor (Vol. 3) (2007 - 2011),Thor #616,2010-10-13,2010,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7172.jpg,Marvel Comics - Thor #616 - 2010-10-13,,,,,,,,,
Marvel Comics,Thor (Vol. 3) (2007 - 2011),Thor #619,2011-01-19,2011,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7173.jpg,Marvel Comics - Thor #619 - 2011-01-19,,,,,,,,,
Marvel Comics,Thor (Vol. 3) (2007 - 2011),Thor #620,2011-02-23,2011,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7174.jpg,Marvel Comics - Thor #620 - 2011-02-23,,,,,,,,,
Marvel Comics,Ultimate Wolverine vs. Hulk (2005 - 2009),Ultimate Wolverine vs. Hulk #2,2006-02-22,2006,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7175.jpg,Marvel Comics - Ultimate Wolverine vs. Hulk #2 - 2006-02-22,,,,,,,,,
DC Comics,War of the Green Lanterns: Aftermath (2011),War of the Green Lanterns: Aftermath #2,2011-08-10,2011,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7176.jpg,DC Comics - War of the Green Lanterns: Aftermath #2 - 2011-08-10,,,,,,,,,
Marvel Comics,World War Hulk Aftersmash: Damage Control (2008),World War Hulk Aftersmash: Damage Control #1,2008-01-23,2008,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7177.jpg,Marvel Comics - World War Hulk Aftersmash: Damage Control #1 - 2008-01-23,,,,,,,,,
Marvel Comics,World War Hulk Aftersmash: Damage Control (2008),World War Hulk Aftersmash: Damage Control #2,2008-02-27,2008,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7178.jpg,Marvel Comics - World War Hulk Aftersmash: Damage Control #2 - 2008-02-27,,,,,,,,,
Marvel Comics,World War Hulk Aftersmash: Damage Control (2008),World War Hulk Aftersmash: Damage Control #3,2008-03-26,2008,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7179.jpg,Marvel Comics - World War Hulk Aftersmash: Damage Control #3 - 2008-03-26,,,,,,,,,
Marvel Comics,World War Hulk Aftersmash: Warbound (2007 - 2008),World War Hulk Aftersmash: Warbound #1,2007-12-19,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7180.jpg,Marvel Comics - World War Hulk Aftersmash: Warbound #1 - 2007-12-19,,,,,,,,,
Marvel Comics,World War Hulk Aftersmash: Warbound (2007 - 2008),World War Hulk Aftersmash: Warbound #2,2008-01-16,2008,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7181.jpg,Marvel Comics - World War Hulk Aftersmash: Warbound #2 - 2008-01-16,,,,,,,,,
Marvel Comics,World War Hulk Aftersmash: Warbound (2007 - 2008),World War Hulk Aftersmash: Warbound #3,2008-02-20,2008,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7182.jpg,Marvel Comics - World War Hulk Aftersmash: Warbound #3 - 2008-02-20,,,,,,,,,
Marvel Comics,World War Hulk Aftersmash: Warbound (2007 - 2008),World War Hulk Aftersmash: Warbound #4,2008-03-19,2008,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7183.jpg,Marvel Comics - World War Hulk Aftersmash: Warbound #4 - 2008-03-19,,,,,,,,,
Marvel Comics,World War Hulk Prologue: World Breaker (2007),World War Hulk Prologue: World Breaker #1,2007-05-02,2007,2,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7184.jpg,Marvel Comics - World War Hulk Prologue: World Breaker #1 - 2007-05-02,,,,,,,,,
Marvel Comics,World War Hulk: Aftersmash (2007),World War Hulk: Aftersmash #1,2007-12-05,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7185.jpg,Marvel Comics - World War Hulk: Aftersmash #1 - 2007-12-05,,,,,,,,,
Marvel Comics,World War Hulk: Front Line (2007),World War Hulk: Front Line #1,2007-06-27,2007,2,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7186.jpg,Marvel Comics - World War Hulk: Front Line #1 - 2007-06-27,,,,,,,,,
Marvel Comics,World War Hulk: Front Line (2007),World War Hulk: Front Line #2,2007-07-18,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7187.jpg,Marvel Comics - World War Hulk: Front Line #2 - 2007-07-18,,,,,,,,,
Marvel Comics,World War Hulk: Front Line (2007),World War Hulk: Front Line #3,2007-08-08,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7188.jpg,Marvel Comics - World War Hulk: Front Line #3 - 2007-08-08,,,,,,,,,
Marvel Comics,World War Hulk: Front Line (2007),World War Hulk: Front Line #4,2007-09-19,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7189.jpg,Marvel Comics - World War Hulk: Front Line #4 - 2007-09-19,,,,,,,,,
Marvel Comics,World War Hulk: Front Line (2007),World War Hulk: Front Line #5,2007-10-10,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7190.jpg,Marvel Comics - World War Hulk: Front Line #5 - 2007-10-10,,,,,,,,,
Marvel Comics,World War Hulk: Front Line (2007),World War Hulk: Front Line #6,2007-11-28,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7191.jpg,Marvel Comics - World War Hulk: Front Line #6 - 2007-11-28,,,,,,,,,
Marvel Comics,World War Hulk: Gamma Corps (2007),World War Hulk: Gamma Corps #2,2007-08-22,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7192.jpg,Marvel Comics - World War Hulk: Gamma Corps #2 - 2007-08-22,,,,,,,,,
Marvel Comics,World War Hulk: Gamma Corps (2007),World War Hulk: Gamma Corps #3,2007-09-19,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7193.jpg,Marvel Comics - World War Hulk: Gamma Corps #3 - 2007-09-19,,,,,,,,,
Marvel Comics,World War Hulk: Gamma Corps (2007),World War Hulk: Gamma Corps #4,2007-11-07,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7194.jpg,Marvel Comics - World War Hulk: Gamma Corps #4 - 2007-11-07,,,,,,,,,
Marvel Comics,World War Hulk: Gamma Files (2007),World War Hulk: Gamma Files,2007-08-22,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7195.jpg,Marvel Comics - World War Hulk: Gamma Files - 2007-08-22,,,,,,,,,
Marvel Comics,World War Hulk: X-Men (2007),World War Hulk: X-Men #1,2007-06-27,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7196.jpg,Marvel Comics - World War Hulk: X-Men #1 - 2007-06-27,,,,,,,,,
Marvel Comics,World War Hulk: X-Men (2007),World War Hulk: X-Men #2,2007-07-18,2007,1,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7197.jpg,Marvel Comics - World War Hulk: X-Men #2 - 2007-07-18,,,,,,,,,
Marvel Comics,World War Hulk: X-Men (2007),World War Hulk: X-Men #3,2007-08-29,2007,0,0,0,,Print,,Box4,https://coolcatcollectibles-box4-part3.surge.sh/IMG_7198.jpg,Marvel Comics - World War Hulk: X-Men #3 - 2007-08-29,,,,,,,,,
Marvel Comics,The 'Nam (1986 - 1993),The 'Nam #2,1987-01-01,1987,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8351.jpg,Marvel Comics - The 'Nam #2 - 1987-01-01,,,,,,,,,
Marvel Comics,2099 Unlimited (1993 - 1995),2099 Unlimited #1,1993-07-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8352.jpg,Marvel Comics - 2099 Unlimited #1 - 1993-07-01,,,,,,,,,
Marvel Comics,2099 Unlimited (1993 - 1995),2099 Unlimited #6,1994-10-01,1994,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8353.jpg,Marvel Comics - 2099 Unlimited #6 - 1994-10-01,,,,,,,,,
Marvel Comics,2099 Unlimited (1993 - 1995),2099 Unlimited #7,1995-01-01,1995,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8354.jpg,Marvel Comics - 2099 Unlimited #7 - 1995-01-01,,,,,,,,,
Marvel Comics,2099 Unlimited (1993 - 1995),2099 Unlimited #8,1995-04-01,1995,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8355.jpg,Marvel Comics - 2099 Unlimited #8 - 1995-04-01,,,,,,,,,
IDW Publishing,Angel (Vol. 3) (2007 - 2011),Angel #20 Nick Runge Variant B Cover,2009-04-22,2009,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8356.jpg,IDW Publishing - Angel #20 Nick Runge Variant B Cover - 2009-04-22,,,,,,,,,
Marvel Comics,Annex (1994),Annex #1,1994-08-01,1994,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8357.jpg,Marvel Comics - Annex #1 - 1994-08-01,,,,,,,,,
Valiant,Armorines (Vol. 1) (1994 - 1995),Armorines #10,1995-04-05,1995,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8358.jpg,Valiant - Armorines #10 - 1995-04-05,,,,,,,,,
Charlton Comics,Attack (1971 - 1984),Attack #31,1981-11-01,1981,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8359.jpg,Charlton Comics - Attack #31 - 1981-11-01,,,,,,,,,
Marvel Comics,The Avengers (Vol. 1) (1963 - 1996),The Avengers #379,1994-10-01,1994,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8360.jpg,Marvel Comics - The Avengers #379 - 1994-10-01,,,,,,,,,
DC Comics,Batman: Seduction of the Gun (1993),Batman: Seduction of the Gun #1,1993-01-01,1993,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8361.jpg,DC Comics - Batman: Seduction of the Gun #1 - 1993-01-01,,,,,,,,,
Marvel UK,BattleTide (1992 - 1993),BattleTide #2,1993-01-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8362.jpg,Marvel UK - BattleTide #2 - 1993-01-01,,,,,,,,,
Marvel UK,BattleTide (1992 - 1993),BattleTide #4,1993-03-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8363.jpg,Marvel UK - BattleTide #4 - 1993-03-01,,,,,,,,,
Marvel UK,BattleTide II (1993),BattleTide II #1,1993-08-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8364.jpg,Marvel UK - BattleTide II #1 - 1993-08-01,,,,,,,,,
Marvel UK,Black Axe (1993),Black Axe #1,1993-04-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8365.jpg,Marvel UK - Black Axe #1 - 1993-04-01,,,,,,,,,
Marvel UK,Black Axe (1993),Black Axe #2,1993-05-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8366.jpg,Marvel UK - Black Axe #2 - 1993-05-01,,,,,,,,,
Marvel Comics,Blackwulf (1994 - 1995),Blackwulf #2,1994-07-01,1994,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8367.jpg,Marvel Comics - Blackwulf #2 - 1994-07-01,,,,,,,,,
Marvel Comics,Blackwulf (1994 - 1995),Blackwulf #3,1994-08-01,1994,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8368.jpg,Marvel Comics - Blackwulf #3 - 1994-08-01,,,,,,,,,
Marvel Comics,Blaze (1994 - 1995),Blaze #7,1995-02-01,1995,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8369.jpg,Marvel Comics - Blaze #7 - 1995-02-01,,,,,,,,,
Image Comics,Bloodwulf (1995),Bloodwulf #2,1995-03-01,1995,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8370.jpg,Image Comics - Bloodwulf #2 - 1995-03-01,,,,,,,,,
DC Comics,"Bob, the Galactic Bum (1995)","Bob, the Galactic Bum #1",1995-02-01,1995,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8371.jpg,"DC Comics - Bob, the Galactic Bum #1 - 1995-02-01",,,,,,,,,
DC Comics,"Bob, the Galactic Bum (1995)","Bob, the Galactic Bum #4",1995-06-01,1995,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8372.jpg,"DC Comics - Bob, the Galactic Bum #4 - 1995-06-01",,,,,,,,,
Marvel Comics,Bullet Points (2006 - 2007),Bullet Points #4,2007-02-07,2007,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8373.jpg,Marvel Comics - Bullet Points #4 - 2007-02-07,,,,,,,,,
Marvel Comics,Bullet Points (2006 - 2007),Bullet Points #5,2007-03-07,2007,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8374.jpg,Marvel Comics - Bullet Points #5 - 2007-03-07,,,,,,,,,
Solson Publications,The Bushido Blade of Zatoichi Walrus (1986 - Present),The Bushido Blade of Zatoichi Walrus #1,2019-08-01,2019,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8375.jpg,Solson Publications - The Bushido Blade of Zatoichi Walrus #1 - 2019-08-01,,,,,,,,,
DC Comics,Chain Gang War (1993 - 1994),Chain Gang War #3,1993-09-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8376.jpg,DC Comics - Chain Gang War #3 - 1993-09-01,,,,,,,,,
DC Comics,Challengers of the Unknown (Vol. 2) (1991),Challengers of the Unknown #1,1991-03-06,1991,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8377.jpg,DC Comics - Challengers of the Unknown #1 - 1991-03-06,,,,,,,,,
Image Comics,Chew (2009 - 2016),Chew #2,2009-07-01,2009,2,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8378.jpg,Image Comics - Chew #2 - 2009-07-01,,,,,,,,,
Scout Comics,Children of the Grave (2020 - 2021),Children of the Grave #1,2020-11-18,2020,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8379.jpg,Scout Comics - Children of the Grave #1 - 2020-11-18,,,,,,,,,
Marvel Comics,Civil War (Vol. 1) (2006 - 2007),Civil War #2,2006-06-14,2006,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8380.jpg,Marvel Comics - Civil War #2 - 2006-06-14,,,,,,,,,
Marvel Comics,Civil War (Vol. 1) (2006 - 2007),Civil War #4,2006-09-20,2006,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8381.jpg,Marvel Comics - Civil War #4 - 2006-09-20,,,,,,,,,
Marvel Comics,Civil War (Vol. 1) (2006 - 2007),Civil War #5,2006-11-15,2006,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8382.jpg,Marvel Comics - Civil War #5 - 2006-11-15,,,,,,,,,
Marvel Comics,Civil War (Vol. 1) (2006 - 2007),Civil War #6,2007-01-03,2007,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8383.jpg,Marvel Comics - Civil War #6 - 2007-01-03,,,,,,,,,
Marvel Comics,Civil War (Vol. 1) (2006 - 2007),Civil War #7,2007-02-21,2007,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8384.jpg,Marvel Comics - Civil War #7 - 2007-02-21,,,,,,,,,
Marvel Comics,Civil War: Black Panther War Crimes,Civil War: Black Panther War Crimes,2007-02-07,2007,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8385.jpg,Marvel Comics - Civil War: Black Panther War Crimes - 2007-02-07,,,,,,,,,
Marvel UK,Codename: Genetix (1993),Codename: Genetix #1,1993-01-01,1993,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8386.jpg,Marvel UK - Codename: Genetix #1 - 1993-01-01,,,,,,,,,
Source Point Press,Cold Dead Hands (2020 - Present),Cold Dead Hands #1,2020-11-04,2020,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8387.jpg,Source Point Press - Cold Dead Hands #1 - 2020-11-04,,,,,,,,,
Marvel Comics,The Comet Man (Vol. 1) (1987),The Comet Man #3,1987-04-01,1987,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8388.jpg,Marvel Comics - The Comet Man #3 - 1987-04-01,,,,,,,,,
Image Comics,The Creech (1997),Creech #2,1997-11-01,1997,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8389.jpg,Image Comics - Creech #2 - 1997-11-01,,,,,,,,,
Image Comics,The Creech (1997),The Creech #3,1997-12-01,1997,0,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8390.jpg,Image Comics - The Creech #3 - 1997-12-01,,,,,,,,,
Image Comics,The Creech: Out For Blood (2001),The Creech: Out For Blood #1,2001-07-01,2001,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8391.jpg,Image Comics - The Creech: Out For Blood #1 - 2001-07-01,,,,,,,,,
DC Comics,The Crimson Avenger (1988),The Crimson Avenger #1,1988-06-01,1988,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8392.jpg,DC Comics - The Crimson Avenger #1 - 1988-06-01,,,,,,,,,
Image Comics,Crossover (2020 - Present),Crossover #2,2020-12-09,2020,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8393.jpg,Image Comics - Crossover #2 - 2020-12-09,,,,,,,,,
Comics Interview,Cycops (Vol. 1) (1988),Cycops #2,1988-05-04,1988,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8394.jpg,Comics Interview - Cycops #2 - 1988-05-04,,,,,,,,,
Marvel Comics,D.P. 7 (1986 - 1989),D.P. 7 #12,1987-07-07,1987,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8395.jpg,Marvel Comics - D.P. 7 #12 - 1987-07-07,,,,,,,,,
DC Comics,Damage (Vol. 1) (1994 - 1995),Damage #0,1994-09-06,1994,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8396.jpg,DC Comics - Damage #0 - 1994-09-06,,,,,,,,,
Marvel Comics,Damage Control (Vol. 3) (1991),Damage Control #2,1991-07-01,1991,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8397.jpg,Marvel Comics - Damage Control #2 - 1991-07-01,,,,,,,,,
Marvel UK,Dark Angel (1992 - 1993),Dark Angel #6,1992-12-01,1992,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8398.jpg,Marvel UK - Dark Angel #6 - 1992-12-01,,,,,,,,,
Marvel Comics,Dark Avengers / Uncanny X-Men: Utopia (2009),Dark Avengers / Uncanny X-Men: Utopia #1,2009-06-24,2009,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8399.jpg,Marvel Comics - Dark Avengers / Uncanny X-Men: Utopia #1 - 2009-06-24,,,,,,,,,
Marvel Comics,Dark Reign: The Hood (2009),Dark Reign: The Hood #4,2009-08-19,2009,1,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8400.jpg,Marvel Comics - Dark Reign: The Hood #4 - 2009-08-19,,,,,,,,,
Image Comics,Darker Image (1993),Darker Image #1,1993-03-01,1993,4,0,,Print,,,mixedsingles,https://coolcatcollectibles-mixedsingles.surge.sh/PART1/IMG_8401.jpg,Image Comics - Darker Image #1 - 1993-03-01,,,,,,,,,
